accommodates,bathrooms,bedrooms,calculated_host_listings_count,guests_included,host_listings_count,latitude,longitude,minimum_nights,number_of_reviews,d_centre,instant_bookable_f,instant_bookable_t,room_type_Home_or_apt,room_type_Privateroom,room_type_Sharedroom
2,1,1,1,1,1,52.35166505,4.887685418,2,6,3.160737842,1,0,1,0,0
2,1,1,1,1,1,52.36776253,4.877963975,2,12,1.932197171,1,0,1,0,0
2,1,1,1,1,1,52.3686672,4.873124421,4,3,2.133607991,1,0,1,0,0
2,1,1,3,1,3,52.36782106,4.8974062,3,39,1.270710707,1,0,1,0,0
2,1,1,1,1,1,52.35262293,4.900525828,60,34,2.953092243,1,0,1,0,0
2,1,1,1,1,1,52.34670467,4.86020533,60,5,4.485105278,0,1,1,0,0
2,1,1,1,1,1,52.34924634,4.840276123,4,1,5.213870559,1,0,0,1,0
2,1,1,1,1,1,52.37938985,4.848922697,2,3,3.426266567,1,0,1,0,0
2,1,0,1,1,1,52.36939906,4.869462653,2,70,2.305880434,1,0,0,1,0
4,1,1,1,1,1,52.3842637,4.857045709,2,4,2.929800978,1,0,1,0,0
1,1,1,1,1,1,52.36689866,4.925122505,2,0,2.214362432,1,0,0,0,1
4,1,2,1,4,1,52.34754532,4.898478738,1,8,3.517001152,0,1,1,0,0
2,1.5,1,1,1,1,52.36949442,4.854693981,1,11,3.220572436,1,0,1,0,0
4,1,1,1,2,1,52.34332513,4.903252066,1,20,3.993803688,1,0,1,0,0
2,1,1,1,1,1,52.35925,4.860646897,3,0,3.440083614,1,0,1,0,0
2,1,1,1,1,1,52.37765122,4.841744959,2,10,3.916896989,1,0,0,1,0
4,2,3,1,4,1,52.37156562,4.930824018,1,17,2.292014674,1,0,1,0,0
2,1,1,1,1,1,52.37700011,4.85645793,2,11,2.925256233,1,0,1,0,0
2,1,1,1,1,1,52.37802721,4.873111697,2,4,1.790040105,1,0,1,0,0
2,1,1,1,1,1,52.36664243,4.854083151,25,2,3.377759625,1,0,1,0,0
2,1,1,1,2,1,52.34098504,4.903103733,1,33,4.252729084,1,0,1,0,0
4,1,2,1,1,1,52.36017551,4.866482914,3,13,3.075985336,1,0,1,0,0
1,1,1,1,2,1,52.35581143,4.915090675,1,9,2.806732898,1,0,0,0,1
2,1,1,1,1,1,52.38328624,4.878376398,2,2,1.498981581,1,0,1,0,0
4,1,2,1,1,2,52.38294563,4.872128672,1,5,1.898425924,1,0,1,0,0
2,1,1,1,1,1,52.3694982,4.859480666,2,6,2.916410157,1,0,0,1,0
2,1,0,1,1,1,52.36480129,4.932992782,1,10,2.782278742,1,0,1,0,0
2,1,1,1,2,1,52.36905369,4.929110753,2,6,2.307133958,1,0,1,0,0
2,1,1,1,1,1,52.37826604,4.882359533,5,9,1.162578239,1,0,1,0,0
2,1,1,1,1,1,52.39017024,4.885791486,30,32,1.531321537,1,0,1,0,0
2,1.5,1,1,1,1,52.38098169,4.881673771,1,29,1.220889391,1,0,1,0,0
3,1,1,1,2,1,52.36227006,4.933698917,2,8,2.990054624,1,0,1,0,0
2,1.5,1,1,1,1,52.34443878,4.906792334,3,14,3.893799679,1,0,1,0,0
2,1,1,1,1,1,52.34965921,4.858201154,2,7,4.312259776,0,1,0,1,0
6,1,3,3,1,3,52.37111267,4.894611286,3,0,0.955189629,0,1,1,0,0
4,1,2,50,1,106,52.36541794,4.87790941,7,8,2.115144732,0,1,0,1,0
2,1,1,2,1,2,52.34905384,4.857936905,3,59,4.375200914,1,0,0,1,0
3,1.5,1,1,1,1,52.37609994,4.876013132,2,10,1.625258135,1,0,1,0,0
2,1,0,1,1,1,52.33537494,4.798655271,2,19,8.395460006,0,1,1,0,0
4,0.5,1,3,2,3,52.36781877,4.866536048,1,147,2.564556985,0,1,0,1,0
4,1.5,4,1,2,1,52.36294855,4.866761366,2,1,2.858328153,1,0,1,0,0
3,1,1,1,2,1,52.36276665,4.861231418,3,25,3.169770884,1,0,1,0,0
2,1,1,1,1,1,52.37266136,4.877656957,2,1,1.64563717,1,0,1,0,0
4,1,1,1,2,1,52.36396477,4.940956657,2,6,3.286282553,1,0,1,0,0
4,1,2,1,1,1,52.39621125,4.945447656,2,0,3.649416195,1,0,1,0,0
2,1,1,1,1,1,52.36149482,4.864930264,2,12,3.057054533,0,1,1,0,0
2,1,1,1,1,1,52.35152848,4.852928802,3,9,4.405099664,1,0,1,0,0
3,2,2,11,2,11,52.40925486,4.907867623,1,85,3.389698925,1,0,0,1,0
2,1.5,1,1,2,1,52.35890225,4.896814899,3,45,2.26134475,1,0,1,0,0
2,1,1,1,1,1,52.36672411,4.872058005,2,6,2.316780545,1,0,1,0,0
2,1.5,1,1,1,1,52.34472049,4.854848657,1,0,4.881020022,1,0,0,1,0
5,2,3,2,1,2,52.30749088,4.95543332,2,0,8.828102945,0,1,0,1,0
4,1,2,1,1,1,52.37999702,4.88746442,7,6,0.81668967,1,0,1,0,0
2,1,1,1,1,1,52.37084517,4.935599075,2,1,2.623018391,0,1,0,1,0
5,1.5,3,1,5,1,52.33216906,4.872523598,2,6,5.535043499,1,0,1,0,0
3,1,2,1,1,1,52.36112569,4.85680206,30,12,3.520597468,1,0,1,0,0
5,1.5,2,1,4,1,52.36861952,4.943601396,2,1,3.218592027,1,0,1,0,0
2,2.5,1,2,1,2,52.36975101,4.870383547,14,0,2.232341722,1,0,0,1,0
3,1,1,1,2,1,52.39599182,4.880725825,2,132,2.25740412,0,1,0,1,0
4,1,2,1,1,1,52.38415744,4.89014616,2,1,0.837542874,1,0,1,0,0
2,1,1,1,1,1,52.36784564,4.851924359,2,20,3.460732078,1,0,1,0,0
4,1,1,9,2,9,52.36466216,4.899747466,7,11,1.614439356,1,0,0,1,0
3,1,1,1,1,1,52.379625,4.924811659,4,0,1.722355496,1,0,1,0,0
4,2,2,2,2,4,52.36916479,4.884445345,3,55,1.508131312,1,0,1,0,0
4,1,1,2,2,2,52.38120546,4.882152871,2,9,1.193253838,1,0,1,0,0
4,1,2,1,1,1,52.35315249,4.888819422,2,26,2.981560432,0,1,1,0,0
2,1,1,50,1,106,52.3828632,4.873069819,2,3,1.834143666,1,0,1,0,0
2,1,1,42,1,43,52.36379802,4.900078463,2,18,1.710888661,1,0,1,0,0
2,1,1,1,1,1,52.37343993,4.891127096,2,9,0.851755193,0,1,0,1,0
2,1,1,4,1,4,52.37861183,4.895389186,1,0,0.281578031,1,0,0,1,0
2,1,0,2,1,2,52.35555706,4.898290688,3,109,2.627241859,0,1,0,1,0
4,1,1,1,2,2,52.36898653,4.881155662,2,266,1.680058127,0,1,0,1,0
3,1,1,1,2,1,52.36053695,4.900932006,3,35,2.075211554,1,0,0,1,0
2,1.5,1,1,1,1,52.34691012,4.820602283,1,4,6.440578213,1,0,0,1,0
2,1,0,1,1,1,52.37246515,4.901565661,3,11,0.761092405,1,0,1,0,0
2,1,1,1,1,2,52.37559648,4.878277089,2,4,1.489517694,1,0,0,1,0
1,1,1,2,1,2,52.35787227,4.889854657,1,62,2.456322521,0,1,0,1,0
2,1,0,1,1,1,52.35395068,4.884954093,4,0,2.971663444,0,1,1,0,0
5,2,2,3,2,3,52.37227742,4.88277963,5,119,1.365998444,1,0,1,0,0
2,1,1,4,1,4,52.37130389,4.885665634,1,14,1.280569772,0,1,0,1,0
2,1,1,1,1,1,52.36344845,4.881625425,2,3,2.125787616,1,0,0,1,0
2,0.5,1,1,1,1,52.36050864,4.861859672,2,1,3.287467458,0,1,0,1,0
2,1,1,1,1,1,52.39703678,4.933106953,2,0,3.024887635,1,0,0,1,0
4,1,1,2,2,2,52.3733124,4.876136152,1,81,1.709912229,1,0,1,0,0
2,1,0,1,2,1,52.36825944,4.862307937,1,14,2.796093298,1,0,0,1,0
2,1,1,1,1,1,52.34731348,4.910116515,5,8,3.615626033,1,0,1,0,0
2,1,1,1,1,1,52.35785368,4.858041295,1,6,3.675296707,1,0,1,0,0
8,4,4,6,8,6,52.31140792,4.998683522,1,39,10.10608967,1,0,1,0,0
2,1,1,1,1,1,52.38744207,4.940690105,6,44,2.944972662,1,0,1,0,0
2,1,1,1,2,1,52.37525318,4.812778785,2,3,5.894513363,1,0,0,1,0
8,1,4,1,1,1,52.37318705,4.85774797,1,8,2.905329535,1,0,1,0,0
2,1,1,2,1,2,52.37185844,4.881526494,2,18,1.462513155,1,0,1,0,0
2,1,1,2,1,4,52.37732902,4.895331948,2,56,0.346467765,1,0,0,1,0
2,1,1,1,1,1,52.35865971,4.913060543,2,2,2.461627905,1,0,1,0,0
4,1,1,1,1,1,52.37046671,4.849816736,3,18,3.502666554,1,0,1,0,0
2,1,1,1,1,1,52.37167403,4.922946622,2,11,1.800664191,1,0,1,0,0
2,1.5,1,4,2,4,52.4234977,4.888058687,1,233,4.983815073,0,1,0,1,0
2,1.5,1,1,1,1,52.36120751,4.845008775,2,9,4.198450317,1,0,0,1,0
1,1,1,2,1,2,52.35331995,4.785442844,2,129,8.25152755,1,0,0,1,0
2,1,1,13,1,13,52.34114342,4.845531199,2,2,5.590547913,1,0,0,1,0
2,1,1,1,1,1,52.36600465,4.938884477,4,4,3.051441741,1,0,1,0,0
2,1,1,1,1,1,52.35669913,4.876345836,3,37,2.949484046,1,0,0,1,0
2,1,1,1,1,1,52.34135141,4.896315118,1,3,4.210019739,0,1,1,0,0
4,1.5,2,1,1,1,52.34279959,4.85246775,2,16,5.148722067,0,1,1,0,0
2,1,1,2,2,2,52.3761553,4.885762401,3,56,0.986616429,1,0,0,1,0
3,1,1,1,2,3,52.3589565,4.897259341,6,46,2.253162356,1,0,1,0,0
2,1,1,1,1,1,52.38725741,4.880582898,1,5,1.561501999,1,0,0,1,0
2,1,1,3,1,4,52.36500956,4.850974108,3,41,3.645674223,1,0,0,1,0
2,1,1,1,1,1,52.36229074,4.909879763,3,28,2.007182249,1,0,0,1,0
4,2,4,1,4,1,52.39515927,4.924395557,2,9,2.452817069,1,0,1,0,0
4,1,3,1,2,1,52.35331247,4.869664102,2,3,3.514018738,1,0,1,0,0
2,1,1,1,2,1,52.38157292,4.879255996,3,114,1.393927496,1,0,1,0,0
6,1.5,2,1,4,1,52.34602472,4.801413178,2,8,7.604223891,0,1,1,0,0
2,1,0,2,1,2,52.35696764,4.882812159,3,5,2.714627911,1,0,1,0,0
4,1,2,1,2,1,52.35076192,4.907638872,1,3,3.207685414,0,1,1,0,0
2,1,1,2,1,2,52.37622993,4.921977327,1,15,1.564417004,1,0,1,0,0
2,1,1,2,1,2,52.37209496,4.858856763,2,0,2.863214204,1,0,0,1,0
2,1,1,1,1,1,52.36212567,4.856871316,1,11,3.454489494,1,0,1,0,0
5,1,2,1,4,1,52.39092243,4.877482992,2,6,1.978920935,1,0,1,0,0
4,2.5,3,1,1,1,52.3698597,4.904750551,5,2,1.097736728,1,0,1,0,0
6,1,4,1,7,1,52.3500521,4.870613859,2,7,3.782507269,1,0,1,0,0
3,1,2,1,1,1,52.41341112,4.881525819,5,0,3.992043285,1,0,1,0,0
17,5,5,8,12,8,52.36386758,4.880814345,2,36,2.119946067,0,1,1,0,0
4,1,1,1,1,1,52.37606929,4.873483069,3,18,1.794039687,1,0,1,0,0
2,1.5,0,1,1,1,52.35816813,4.901079632,2,2,2.338622823,1,0,1,0,0
2,1,1,7,1,9,52.35339244,4.89565716,2,9,2.878060112,1,0,1,0,0
3,1,2,5,2,8,52.34393738,4.858861008,4,1,4.788041286,1,0,1,0,0
2,1,2,29,1,32,52.36958649,4.860865281,2,0,2.825604497,0,1,1,0,0
3,1,2,2,1,2,52.36872149,4.856981155,2,10,3.105942344,1,0,1,0,0
2,1,1,1,1,1,52.36063446,4.894523814,3,1,2.088583921,1,0,0,1,0
2,1,1,1,1,1,52.37243546,4.86518469,1,13,2.441465164,1,0,0,1,0
4,1,1,1,1,1,52.36106951,4.893807228,2,3,2.049364291,1,0,1,0,0
4,1,2,1,1,1,52.38398697,4.916986704,2,6,1.304729408,0,1,1,0,0
5,1,2,1,4,1,52.29286927,4.969895143,2,13,10.71933145,1,0,1,0,0
2,1,1,1,1,1,52.37520009,4.860043454,1,8,2.708471002,1,0,1,0,0
2,1,1,1,1,1,52.360286,4.928661933,1,3,2.888934912,1,0,0,1,0
2,1,1,1,1,1,52.36215603,4.899445697,2,50,1.892790509,1,0,1,0,0
4,1,2,1,2,1,52.36404425,4.925188236,2,41,2.42615185,1,0,1,0,0
2,1,0,1,1,1,52.36369511,4.875067678,1,0,2.386784762,1,0,1,0,0
4,1,1,1,1,1,52.3816094,4.856205581,1,5,2.944401719,1,0,0,1,0
4,1,2,1,2,1,52.35722523,4.830162633,3,5,5.295909295,1,0,1,0,0
2,1,1,1,1,1,52.36713305,4.925396855,3,0,2.213176201,1,0,0,1,0
3,1.5,1,1,2,1,52.37126652,4.859894226,3,16,2.822985996,0,1,0,1,0
4,1,2,1,2,1,52.36603821,4.889497585,2,13,1.609291312,1,0,1,0,0
2,1,1,1,2,1,52.39142208,4.908194475,14,18,1.483666419,1,0,1,0,0
1,1,1,1,1,1,52.36475007,4.935837944,2,59,2.945444973,1,0,0,1,0
2,1,1,1,1,1,52.34902664,5.009444637,6,6,8.183191726,1,0,0,1,0
2,1,1,1,1,1,52.35440793,4.892495245,2,25,2.793723407,1,0,1,0,0
2,1,1,1,1,1,52.37711079,4.874667314,2,11,1.695669992,1,0,1,0,0
2,1,2,1,1,1,52.34984102,4.859351749,3,2,4.246479985,1,0,1,0,0
2,1.5,1,2,2,2,52.38472553,4.888598861,3,10,0.958321843,1,0,0,1,0
2,1,1,1,1,1,52.3628801,4.865041219,1,1,2.95441205,1,0,1,0,0
4,1,1,1,2,1,52.37139899,4.882124801,4,8,1.458695777,1,0,1,0,0
4,1.5,3,1,1,1,52.37072508,4.918479875,2,1,1.59833129,1,0,1,0,0
4,1,2,1,3,2,52.36721997,4.901409058,3,32,1.336813092,1,0,1,0,0
4,1,2,1,1,2,52.36413275,4.981362201,4,3,5.805043824,0,1,1,0,0
4,1,2,1,2,1,52.35791967,4.850996474,3,10,4.047998588,1,0,1,0,0
2,1,1,1,1,1,52.35143091,4.889288074,1,3,3.160471932,1,0,1,0,0
2,1,0,1,1,1,52.3637523,4.931870572,3,0,2.79044708,1,0,1,0,0
3,1,0,1,2,1,52.36290931,4.928354331,2,14,2.669013176,1,0,1,0,0
2,1,1,1,1,1,52.37025983,4.855312313,2,1,3.153256632,0,1,0,1,0
2,0,1,1,1,1,52.36275627,4.951517161,1,87,3.977812574,1,0,0,1,0
2,1,1,1,1,1,52.36518239,4.86059976,2,15,3.059951998,1,0,1,0,0
2,1,1,2,1,2,52.37529835,4.857196176,3,149,2.897538661,1,0,0,1,0
2,1,1,1,2,1,52.37747937,4.855456083,3,19,2.989114491,1,0,1,0,0
2,1,1,1,2,1,52.36058065,4.857545471,2,14,3.514584169,1,0,1,0,0
2,1,1,1,1,1,52.37218719,4.866410369,2,4,2.371394264,1,0,1,0,0
3,1,1,2,2,2,52.3490795,4.909012893,2,18,3.408512364,0,1,0,1,0
5,1,3,1,2,1,52.40550397,4.901622415,3,2,2.928027221,1,0,1,0,0
2,1,1,2,1,2,52.37724952,4.939568667,2,16,2.731292082,1,0,0,1,0
2,1,1,1,1,1,52.34976135,4.913542277,2,5,3.407460796,1,0,1,0,0
4,2,1,1,4,1,52.38990188,4.957005684,1,3,4.082499515,1,0,0,1,0
3,1,1,1,2,1,52.35356885,4.901476466,2,25,2.850423531,1,0,1,0,0
4,1.5,1,1,2,1,52.36263576,4.940020625,20,2,3.311736348,1,0,1,0,0
4,1,1,1,2,1,52.36548784,4.864120532,2,30,2.838522977,1,0,1,0,0
4,1.5,0,3,2,3,52.36247198,4.890726296,2,21,1.949300899,1,0,0,1,0
3,1,1,2,1,2,52.39941506,4.953106474,2,117,4.278194075,1,0,0,1,0
2,1.5,1,2,1,2,52.35438124,4.91660205,1,0,2.992866162,1,0,0,1,0
2,1,1,1,1,1,52.40050741,4.916409679,5,2,2.63402245,1,0,1,0,0
4,1,2,1,2,1,52.35331519,4.851916462,3,20,4.31990099,1,0,1,0,0
5,1,4,1,6,1,52.35940558,4.98255374,4,1,6.053178894,1,0,1,0,0
3,1,1,2,2,2,52.35211417,4.992997851,2,82,7.025810768,1,0,0,1,0
2,1,1,1,1,1,52.35519928,4.851992209,2,14,4.179455602,1,0,1,0,0
2,1,1,1,1,1,52.36942449,4.850744808,2,0,3.476633503,1,0,1,0,0
2,1,1,1,1,1,52.36716251,4.922760992,4,1,2.071549196,1,0,1,0,0
2,1,1,28,1,28,52.38338562,4.870512592,2,6,2.016244204,0,1,1,0,0
2,1,0,1,1,1,52.35749157,4.890684588,2,114,2.483089273,1,0,1,0,0
2,1.5,1,6,1,6,52.36966504,4.865258256,2,16,2.548489881,1,0,0,1,0
6,1.5,3,1,4,1,52.36096078,4.865639061,2,3,3.059365791,1,0,1,0,0
2,1,1,1,1,1,52.37780758,4.873151354,2,14,1.789289801,1,0,1,0,0
2,1,1,1,1,1,52.34729307,4.888640314,2,2,3.619285199,1,0,1,0,0
3,1,0,2,2,2,52.37672548,4.878455024,1,1,1.449027941,1,0,1,0,0
2,1,1,1,1,1,52.37638418,4.887005614,2,31,0.898677448,1,0,1,0,0
4,1,2,2,2,2,52.35804824,4.873794481,3,15,2.92314356,1,0,0,1,0
5,1,3,1,1,1,52.35497016,4.866389628,2,5,3.502795948,1,0,1,0,0
4,1,2,1,2,1,52.35671538,4.910727938,2,15,2.612369057,1,0,1,0,0
4,1,2,1,2,1,52.36811109,4.842006117,2,21,4.085739399,1,0,1,0,0
4,1,2,4,1,4,52.35301049,4.782253825,20,0,8.466476316,1,0,0,1,0
2,1,1,4,1,4,52.36753455,4.839250919,1,94,4.283305451,1,0,0,1,0
2,1,1,1,1,1,52.36473797,4.843072537,3,16,4.147200763,1,0,0,1,0
2,1,1,2,1,2,52.3709569,4.883807603,3,143,1.40008579,0,1,0,1,0
2,1,1,1,2,1,52.36074549,4.911762083,2,0,2.213725259,1,0,0,1,0
2,1,2,1,1,1,52.361984,4.864847152,2,9,3.026736712,1,0,1,0,0
2,1,1,1,1,1,52.35415507,4.910450235,3,0,2.880626249,1,0,1,0,0
2,1,1,2,1,2,52.37017332,4.848843951,1,1,3.575141283,1,0,0,1,0
4,1,4,1,1,1,52.35189813,4.999105689,4,1,7.412268054,1,0,1,0,0
2,1,1,1,1,1,52.36448741,4.863789557,2,4,2.918274975,1,0,1,0,0
2,1,1,1,2,1,52.35566039,4.900969086,4,3,2.61670097,1,0,1,0,0
6,1,3,2,4,2,52.39232907,4.924951386,4,0,2.264549388,1,0,1,0,0
4,1,2,1,2,1,52.38067722,4.886589285,2,7,0.886655337,1,0,1,0,0
4,1.5,2,1,2,1,52.37135412,4.881311194,10,1,1.506354826,1,0,1,0,0
2,1,1,2,1,2,52.37807625,4.845982079,1,36,3.627830447,1,0,0,1,0
4,1,2,2,1,2,52.34754893,4.857174472,1,1,4.537037257,1,0,1,0,0
2,1,1,1,1,1,52.36139428,4.852696864,100,14,3.736894438,1,0,1,0,0
2,1.5,1,1,1,1,52.37897302,4.874995409,2,6,1.657752092,1,0,1,0,0
2,1,1,1,1,1,52.36806272,4.916219854,2,4,1.681083447,1,0,1,0,0
4,1,2,1,1,1,52.33771286,4.795540654,6,0,8.423474245,1,0,1,0,0
2,1,1,2,1,2,52.34391746,4.895344889,3,2,3.929350421,0,1,0,1,0
2,1,1,4,1,5,52.35903829,4.894106418,2,10,2.268205502,1,0,1,0,0
2,1,1,1,1,12,52.36810095,4.949901701,2,12,3.639031361,1,0,1,0,0
2,1,1,1,1,1,52.3654056,4.885166032,5,11,1.811822525,1,0,0,1,0
3,1,2,1,2,1,52.37508174,4.870986617,4,15,1.982843371,1,0,1,0,0
2,2,1,5,1,5,52.36185401,4.87715797,1,184,2.448363248,1,0,0,1,0
2,1,1,1,1,1,52.37156811,4.852242568,3,0,3.311398876,0,1,1,0,0
4,1,2,14,1,18,52.38398646,4.855431777,3,1,3.031741211,1,0,1,0,0
4,1,1,1,2,1,52.36227901,4.863041473,3,22,3.102700631,1,0,1,0,0
2,1,2,1,2,1,52.35230151,4.902545653,4,7,2.995341046,1,0,1,0,0
2,1,0,2,1,2,52.3763823,4.845560892,2,0,3.667649586,1,0,1,0,0
2,1,1,1,1,1,52.37516334,4.882509979,3,1,1.231970911,1,0,1,0,0
2,1,1,1,1,1,52.3813218,4.823710516,1,1,5.14179649,1,0,1,0,0
4,1,2,1,2,1,52.37623642,4.849466056,2,3,3.405300142,1,0,1,0,0
2,1,1,1,1,1,52.38517939,4.872119575,4,28,1.96850151,1,0,1,0,0
2,1.5,1,1,1,1,52.37004589,4.938691236,4,45,2.850682993,1,0,0,1,0
2,0.5,1,2,2,2,52.38270715,4.836138988,1,22,4.310970164,0,1,0,1,0
2,1,1,1,1,1,52.35436543,4.855419063,2,8,4.065440842,1,0,1,0,0
2,1,1,1,1,1,52.36370547,4.941183853,2,11,3.314381005,1,0,1,0,0
2,1,1,1,1,1,52.37558373,4.878727923,10,7,1.46046471,1,0,1,0,0
4,1,2,1,4,1,52.40488472,4.904912078,3,3,2.879530016,1,0,1,0,0
2,1,0,1,1,1,52.38672732,4.89207807,2,86,0.974923464,0,1,0,1,0
2,1,1,1,1,1,52.36227446,4.876943656,1,10,2.420908113,0,1,0,1,0
2,1,1,1,1,1,52.3697018,4.853935896,2,3,3.261555836,1,0,0,1,0
2,1.5,1,1,2,1,52.35604292,4.922322044,3,4,3.004697289,1,0,1,0,0
4,1,1,1,2,1,52.37086566,4.911218204,6,16,1.222679192,1,0,1,0,0
2,1,1,1,1,2,52.38970359,4.880531392,2,11,1.734498888,1,0,0,1,0
2,1,1,1,2,1,52.3702425,4.879824021,2,59,1.660641084,1,0,1,0,0
6,2,3,1,4,1,52.36720204,4.902946093,2,47,1.353231536,1,0,1,0,0
2,1,0,1,1,1,52.35710194,4.918813832,1,1,2.784570877,1,0,1,0,0
2,1,1,1,1,1,52.37529544,4.892040505,2,42,0.66223793,1,0,1,0,0
4,1.5,2,5,2,5,52.37141429,4.938782111,2,0,2.805917534,1,0,1,0,0
4,1,1,1,2,4,52.36404742,4.934598614,2,0,2.919605065,1,0,1,0,0
4,1.5,2,1,2,1,52.35429754,4.974295377,3,0,5.784083592,1,0,1,0,0
3,1,1,3,3,3,52.37281866,4.882453155,2,7,1.351922123,1,0,1,0,0
4,1,2,1,2,2,52.35484628,4.889632951,7,103,2.785587038,1,0,1,0,0
4,1,0,2,2,2,52.36739672,4.875714336,4,13,2.075125299,1,0,1,0,0
2,1,1,1,2,1,52.36494899,4.943337009,2,26,3.373043598,1,0,1,0,0
2,3,1,7,1,7,52.3542416,5.006530125,1,16,7.777897542,0,1,0,1,0
2,1,1,1,1,1,52.36537375,4.933520484,2,0,2.775960867,1,0,1,0,0
2,1,3,1,1,1,52.37387502,4.941311435,5,0,2.901825994,1,0,1,0,0
1,1,0,2,1,2,52.35568282,4.949269094,1,0,4.273017656,1,0,1,0,0
2,1,1,1,1,1,52.37156247,4.861879678,1,62,2.684766668,1,0,0,1,0
2,1,1,1,1,1,52.35775805,4.901416448,3,27,2.385323855,1,0,1,0,0
4,1,2,1,2,1,52.36275192,4.831759616,2,3,4.94129905,1,0,1,0,0
4,1,1,2,4,2,52.36268224,4.90230384,2,10,1.84464273,1,0,1,0,0
2,1,1,2,2,2,52.36123191,4.932932674,1,0,3.02466793,1,0,0,1,0
2,1,1,2,1,2,52.35466411,4.93337801,1,73,3.568354407,1,0,1,0,0
2,1,1,1,1,1,52.38871047,4.886632969,4,77,1.368589915,1,0,1,0,0
2,1,1,1,2,1,52.3733375,4.870936005,2,17,2.039505167,1,0,1,0,0
4,1,2,3,4,3,52.36379375,4.867170011,1,9,2.778060544,0,1,1,0,0
2,1,2,1,1,1,52.35369741,4.84794559,2,6,4.497664157,1,0,1,0,0
2,1,1,1,1,1,52.34839928,4.848583701,6,2,4.859217679,1,0,1,0,0
3,1,1,1,1,1,52.29030764,4.978471341,1,0,11.24096797,1,0,0,1,0
2,1,0,1,1,1,52.40702224,4.91250582,2,1,3.21754797,0,1,0,1,0
3,1,1,2,3,2,52.3744327,4.899602143,3,203,0.528671452,0,1,0,1,0
4,1,2,91,1,103,52.36595994,4.896754859,2,0,1.481250496,0,1,1,0,0
4,1,2,1,2,1,52.38716738,4.883053398,1,5,1.421294098,1,0,1,0,0
2,1,0,1,2,1,52.37362361,4.880849878,2,76,1.404063469,0,1,1,0,0
4,1.5,3,25,2,27,52.3651148,4.882759633,2,6,1.930132831,0,1,1,0,0
2,1,1,1,1,1,52.39621421,4.99923168,2,20,7.028054819,1,0,1,0,0
4,1,2,1,1,1,52.38444434,4.87148419,5,37,1.983562192,1,0,1,0,0
2,1,1,1,1,1,52.36965708,4.862025427,2,128,2.749853679,1,0,0,1,0
2,8,0,1,1,1,52.38820267,4.931946201,1,71,2.422228409,0,1,1,0,0
3,1,1,10,2,10,52.37552628,4.890747384,1,105,0.716011373,1,0,0,1,0
2,1,1,1,1,1,52.34939819,4.860582369,1,34,4.2318806,1,0,0,1,0
4,1,2,1,1,1,52.37148788,4.945956001,2,0,3.270233044,1,0,1,0,0
4,1,1,1,2,1,52.37375657,4.849103242,3,10,3.467123911,0,1,1,0,0
5,1.5,1,1,1,1,52.35752062,4.917587472,4,34,2.704746317,1,0,1,0,0
4,1,1,1,2,1,52.37607396,4.87377221,1,62,1.774697644,1,0,1,0,0
3,1,1,1,3,1,52.36567555,4.867304583,1,17,2.646838907,0,1,1,0,0
2,1,1,1,1,1,52.36858416,4.793783062,1,321,7.263662107,0,1,0,1,0
2,1,1,1,1,1,52.36185205,4.889069399,2,0,2.050828584,1,0,1,0,0
2,1,1,1,1,1,52.37363255,4.893133565,1,16,0.750843514,1,0,0,1,0
4,1,2,1,2,1,52.35801479,4.920455741,3,3,2.751648922,1,0,1,0,0
2,1.5,1,1,1,1,52.36376163,4.885225874,2,0,1.966698526,1,0,1,0,0
2,1,2,2,2,2,52.36924659,4.849925158,28,1,3.535639271,1,0,1,0,0
3,1.5,2,1,2,1,52.34295582,4.859771988,2,9,4.843076785,1,0,1,0,0
2,1,1,1,1,1,52.38448735,4.887403761,3,7,1.006087089,1,0,1,0,0
4,1,1,1,2,2,52.35717566,4.911177431,1,25,2.572798345,1,0,1,0,0
2,1,1,1,1,1,52.36149279,4.859538909,2,11,3.345560228,1,0,1,0,0
2,1,1,1,1,1,52.36466572,4.941772851,1,7,3.295015003,1,0,1,0,0
4,1.5,2,1,2,1,52.37018573,4.914874772,2,6,1.448692146,1,0,1,0,0
4,1.5,2,2,1,2,52.37072877,4.872689574,3,0,2.043296184,1,0,1,0,0
2,1,0,1,2,1,52.36891507,4.881192863,1,26,1.68357174,1,0,1,0,0
2,1,1,1,1,1,52.39132424,4.877210149,1,21,2.022369711,1,0,1,0,0
4,2,3,2,4,2,52.36926774,4.886850387,7,17,1.3942605,1,0,1,0,0
2,1,1,2,1,2,52.37614418,4.898936685,3,181,0.340013403,0,1,0,1,0
2,1,1,1,1,1,52.36425344,4.93279827,3,21,2.807061054,1,0,1,0,0
6,1,2,3,4,3,52.36048137,4.888008357,1,15,2.21865173,1,0,1,0,0
2,1,1,1,1,1,52.35324007,4.83386627,2,16,5.301632169,1,0,0,1,0
2,1,1,1,1,1,52.37413149,4.879505243,2,13,1.463911175,1,0,1,0,0
2,1,1,1,1,1,52.37760907,4.851446851,2,0,3.259766877,0,1,1,0,0
4,1.5,3,1,1,1,52.37299741,4.85737841,4,0,2.934611366,0,1,1,0,0
2,1,0,1,2,1,52.38625035,4.887014732,3,3,1.15109329,1,0,1,0,0
4,0.5,1,2,3,2,52.38435687,4.870259874,2,3,2.060343491,0,1,0,0,1
